user_id,transaction_date,revenue,platform,acquisition_channel
user_452,04-10-2024,17.34,web,Email Campaign
user_452,14-12-2024,12.35,web,Google Ads
user_452,10-12-2024,82.22,web,Email Campaign
user_452,12-10-2024,11.73,web,Facebook Ads
user_453,11-11-2024,32.18,web,Google Ads
user_454,30-10-2024,78.58,web,Referral
user_454,08-10-2024,18.70,app,Referral
user_454,30-09-2024,76.60,web,Google Ads
user_455,31-12-2024,93.16,web,Organic Search
user_455,18-06-2024,91.08,web,Organic Search
user_455,15-04-2024,91.95,web,Facebook Ads
user_457,04-09-2024,94.84,web,Google Ads
user_458,25-05-2024,82.74,web,Google Ads
user_458,23-04-2024,45.18,app,Organic Search
user_458,25-02-2024,47.97,app,Email Campaign
user_458,02-08-2024,56.77,web,Referral
user_458,02-08-2024,20.67,web,Facebook Ads
user_458,25-02-2024,26.79,web,Referral
user_458,16-05-2024,6.68,web,Facebook Ads
user_458,28-04-2024,45.94,web,Organic Search
user_459,28-05-2024,22.43,web,Organic Search
user_459,26-05-2024,26.50,web,Organic Search
user_459,19-02-2024,15.17,app,Email Campaign
user_459,09-05-2024,41.37,web,Referral
user_459,02-06-2024,47.68,app,Email Campaign
user_459,14-12-2024,27.74,web,Referral
user_460,02-06-2024,30.79,web,Facebook Ads
user_460,14-10-2024,34.99,app,Email Campaign
user_460,14-08-2024,48.49,web,Organic Search
user_461,23-06-2024,21.53,web,Facebook Ads
user_461,18-11-2024,91.70,web,Google Ads
user_462,13-10-2024,27.50,web,Facebook Ads
user_462,20-09-2024,97.86,app,Google Ads
user_462,16-11-2024,54.56,web,Email Campaign
user_462,21-11-2024,24.36,web,Google Ads
user_463,04-03-2024,64.82,web,Email Campaign
user_463,18-10-2024,98.69,app,Google Ads
user_466,11-06-2024,72.32,app,Organic Search
user_466,06-08-2024,65.54,web,Organic Search
user_466,29-02-2024,50.08,app,Email Campaign
user_466,11-09-2024,80.66,web,Facebook Ads
user_466,17-09-2024,44.04,web,Facebook Ads
user_467,02-07-2024,13.89,web,Email Campaign
user_467,27-09-2024,47.72,web,Email Campaign
user_468,30-07-2024,85.90,app,Email Campaign
user_468,30-10-2024,6.81,web,Organic Search
user_468,16-05-2024,65.05,web,Organic Search
user_468,23-09-2024,76.30,app,Google Ads
user_468,21-11-2024,74.56,web,Facebook Ads
user_469,25-08-2024,64.66,app,Facebook Ads
user_469,21-09-2024,29.54,app,Google Ads
user_469,26-08-2024,47.57,web,Facebook Ads
user_469,05-09-2024,64.55,web,Google Ads
user_469,12-10-2024,46.94,web,Facebook Ads
user_469,22-09-2024,81.08,web,Facebook Ads
user_469,22-07-2024,63.78,web,Email Campaign
user_469,13-11-2024,91.91,web,Facebook Ads
user_470,25-08-2024,65.52,app,Facebook Ads
user_470,15-08-2024,64.18,web,Email Campaign
user_470,17-11-2024,25.94,web,Facebook Ads
user_470,30-12-2024,72.49,web,Organic Search
user_470,15-09-2024,86.24,web,Google Ads
user_471,22-08-2024,96.63,web,Referral
user_472,06-08-2024,5.46,web,Referral
user_472,14-09-2024,7.34,web,Organic Search
user_473,07-12-2024,27.70,web,Referral
user_473,20-12-2024,92.88,web,Google Ads
user_475,18-09-2024,18.93,web,Google Ads
user_475,29-11-2024,9.26,web,Facebook Ads
user_475,19-11-2024,78.12,app,Email Campaign
user_475,08-11-2024,94.98,web,Referral
user_475,27-02-2024,90.27,app,Facebook Ads
user_476,01-11-2024,80.17,web,Email Campaign
user_476,08-06-2024,95.46,web,Google Ads
user_476,17-10-2024,96.67,web,Email Campaign
user_476,08-07-2024,96.23,web,Google Ads
user_477,10-05-2024,93.57,web,Email Campaign
user_477,10-06-2024,6.26,web,Email Campaign
user_478,18-10-2024,68.40,web,Google Ads
user_478,06-10-2024,51.10,web,Google Ads
user_478,11-09-2024,21.38,app,Referral
user_481,14-08-2024,13.50,web,Email Campaign
user_481,06-09-2024,96.49,app,Referral
user_482,10-09-2024,96.28,app,Referral
user_482,11-12-2024,77.50,app,Facebook Ads
user_482,29-06-2024,61.39,web,Organic Search
user_482,24-07-2024,77.09,web,Google Ads
user_484,30-11-2024,39.34,web,Email Campaign
user_485,03-12-2024,51.83,web,Google Ads
user_485,23-06-2024,60.85,app,Google Ads
user_486,03-12-2024,51.22,web,Referral
user_487,16-12-2024,33.98,web,Email Campaign
user_487,12-12-2024,35.70,web,Referral
user_487,26-12-2024,96.72,web,Google Ads
user_488,12-10-2024,24.57,app,Email Campaign
user_488,23-08-2024,37.18,web,Email Campaign
user_488,24-12-2024,60.43,web,Google Ads
user_488,10-11-2024,22.44,app,Organic Search
user_488,26-08-2024,30.42,web,Referral
user_489,25-10-2024,97.77,web,Referral
user_489,24-05-2024,71.73,web,Referral
user_489,16-10-2024,68.85,web,Email Campaign
user_489,08-12-2024,99.95,app,Referral
user_489,13-07-2024,15.94,web,Organic Search
user_490,11-07-2024,56.27,web,Facebook Ads
user_490,04-09-2024,14.72,web,Facebook Ads
user_490,25-11-2024,65.55,app,Organic Search
user_490,23-12-2024,15.30,app,Email Campaign
user_491,15-06-2024,43.34,app,Organic Search
user_491,27-08-2024,68.90,web,Referral
user_491,03-05-2024,8.08,app,Organic Search
user_491,04-03-2024,17.93,app,Referral
user_491,20-12-2024,74.34,app,Referral
user_491,27-02-2024,24.45,web,Email Campaign
user_493,16-05-2024,53.63,web,Organic Search
user_494,04-09-2024,36.51,app,Email Campaign
user_494,13-12-2024,52.42,web,Referral
user_494,17-06-2024,81.26,app,Organic Search
user_494,20-12-2024,17.88,web,Email Campaign
user_495,21-11-2024,5.21,web,Google Ads
user_495,18-11-2024,13.90,app,Referral
user_496,14-12-2024,95.05,web,Facebook Ads
user_497,01-12-2024,78.42,app,Facebook Ads
user_497,30-08-2024,72.19,web,Referral
user_497,15-10-2024,16.53,app,Facebook Ads
user_498,23-08-2024,91.58,web,Facebook Ads
user_498,12-09-2024,85.10,web,Organic Search
user_498,31-12-2024,87.35,app,Email Campaign
user_498,22-10-2024,56.69,app,Organic Search
user_498,03-08-2024,21.07,web,Google Ads
user_498,24-03-2024,13.18,web,Organic Search
user_498,19-04-2024,15.98,web,Organic Search
user_498,17-09-2024,92.17,web,Google Ads
user_498,02-09-2024,16.45,app,Organic Search
user_499,27-12-2024,9.83,app,Organic Search
user_499,20-11-2024,94.38,web,Facebook Ads
user_499,24-11-2024,84.38,app,Email Campaign
user_499,15-12-2024,39.63,app,Referral
user_500,02-10-2024,18.45,web,Google Ads
user_500,29-11-2024,33.78,app,Facebook Ads
user_502,16-10-2024,71.80,web,Organic Search
user_502,18-07-2024,20.54,web,Email Campaign
user_504,30-11-2024,50.97,app,Email Campaign
user_506,23-07-2024,12.29,web,Facebook Ads
user_506,30-11-2024,69.85,app,Google Ads
user_506,12-11-2024,98.00,web,Referral
user_506,27-06-2024,45.04,web,Google Ads
user_506,14-07-2024,77.43,app,Referral
user_506,15-11-2024,66.84,app,Referral
user_507,01-08-2024,31.00,app,Google Ads
user_507,16-05-2024,72.43,web,Referral
user_507,26-03-2024,8.57,web,Facebook Ads
user_507,20-05-2024,97.00,web,Google Ads
user_509,30-09-2024,49.63,web,Referral
user_509,13-10-2024,20.61,web,Referral
user_509,09-11-2024,68.08,web,Organic Search
user_509,23-10-2024,8.74,app,Email Campaign
user_509,11-10-2024,55.35,web,Organic Search
user_510,28-12-2024,84.15,web,Google Ads
user_513,21-07-2024,53.65,app,Facebook Ads
user_514,30-05-2024,34.55,app,Google Ads
user_514,29-06-2024,77.38,web,Facebook Ads
user_514,09-11-2024,49.20,web,Google Ads
user_514,14-10-2024,41.79,app,Facebook Ads
user_514,17-11-2024,73.54,app,Google Ads
user_515,09-06-2024,58.40,web,Google Ads
user_515,04-10-2024,88.05,app,Organic Search
user_515,26-09-2024,23.83,web,Facebook Ads
user_516,20-09-2024,11.04,web,Facebook Ads
user_516,10-12-2024,99.70,web,Google Ads
user_516,18-10-2024,43.54,web,Facebook Ads
user_516,03-08-2024,30.20,web,Google Ads
user_517,31-05-2024,38.88,web,Google Ads
user_517,28-09-2024,74.00,web,Organic Search
user_518,29-12-2024,92.84,web,Referral
user_518,16-08-2024,61.29,web,Organic Search
user_518,28-09-2024,97.19,web,Facebook Ads
user_518,25-12-2024,45.32,app,Referral
user_518,22-11-2024,72.07,web,Google Ads
user_519,26-10-2024,44.08,web,Facebook Ads
user_520,22-08-2024,8.42,web,Referral
user_520,30-12-2024,86.18,web,Google Ads
user_523,01-04-2024,91.24,app,Referral
user_523,03-02-2024,12.60,web,Email Campaign
user_524,22-12-2024,25.94,app,Organic Search
user_526,03-10-2024,36.96,web,Google Ads
user_526,21-09-2024,71.15,web,Facebook Ads
user_526,01-05-2024,47.00,web,Email Campaign
user_527,02-09-2024,77.30,app,Organic Search
user_529,25-08-2024,43.32,web,Referral
user_530,02-06-2024,58.21,web,Google Ads
user_530,07-06-2024,58.40,web,Referral
user_530,07-12-2024,12.40,app,Referral
user_530,12-08-2024,92.93,web,Organic Search
user_531,23-05-2024,88.01,web,Google Ads
user_532,20-10-2024,80.10,web,Organic Search
user_533,31-12-2024,91.36,web,Referral
user_537,03-06-2024,67.96,web,Facebook Ads
user_537,02-07-2024,34.04,web,Organic Search
user_537,26-08-2024,77.88,app,Facebook Ads
user_537,02-12-2024,11.76,web,Facebook Ads
user_538,08-07-2024,57.19,app,Google Ads
user_538,17-11-2024,37.11,app,Email Campaign
user_538,21-11-2024,69.38,web,Organic Search
user_538,01-12-2024,90.00,web,Email Campaign
user_539,16-08-2024,23.01,app,Facebook Ads
user_539,10-06-2024,23.81,web,Google Ads
user_539,27-06-2024,45.75,web,Organic Search
user_539,01-09-2024,19.23,web,Email Campaign
user_541,25-12-2024,80.62,web,Referral
user_541,20-10-2024,80.31,web,Referral
user_542,13-08-2024,83.91,web,Email Campaign
user_542,19-12-2024,88.08,web,Google Ads
user_542,03-10-2024,87.12,web,Email Campaign
user_543,01-12-2024,38.41,web,Referral
user_543,01-12-2024,81.31,web,Facebook Ads
user_543,15-12-2024,62.95,web,Google Ads
user_544,16-11-2024,33.76,web,Google Ads
user_544,24-12-2024,93.34,web,Referral
user_544,01-10-2024,14.36,web,Facebook Ads
user_545,29-11-2024,13.49,web,Email Campaign
user_545,24-08-2024,89.44,app,Email Campaign
user_546,13-08-2024,81.69,web,Facebook Ads
user_546,27-12-2024,37.74,web,Referral
user_546,24-08-2024,94.66,web,Organic Search
user_546,19-12-2024,18.57,app,Google Ads
user_546,06-07-2024,65.73,app,Facebook Ads
user_547,24-10-2024,99.32,web,Google Ads
user_547,15-08-2024,60.80,web,Referral
user_547,18-10-2024,21.87,app,Google Ads
user_549,19-12-2024,91.05,app,Referral
user_549,26-10-2024,36.18,web,Referral
user_550,06-11-2024,19.91,web,Facebook Ads
user_550,04-08-2024,10.20,web,Email Campaign
user_552,29-08-2024,94.42,app,Google Ads
user_553,05-12-2024,70.39,web,Referral
user_553,27-12-2024,34.72,web,Google Ads
user_555,17-01-2024,36.70,web,Email Campaign
user_556,18-02-2024,81.72,web,Google Ads
user_556,09-06-2024,55.87,app,Organic Search
user_556,20-10-2024,81.90,app,Facebook Ads
user_556,12-03-2024,78.17,app,Facebook Ads
user_556,07-06-2024,10.69,web,Referral
user_556,30-01-2024,43.48,app,Email Campaign
user_557,02-12-2024,90.89,web,Organic Search
user_557,25-05-2024,20.14,app,Email Campaign
user_557,10-12-2024,20.86,web,Facebook Ads
user_557,26-07-2024,36.44,app,Referral
user_557,28-11-2024,11.81,web,Google Ads
user_559,26-06-2024,65.22,web,Google Ads
user_559,01-05-2024,82.38,web,Referral
user_559,05-05-2024,72.94,web,Facebook Ads
user_559,03-09-2024,19.47,web,Google Ads
user_559,06-07-2024,36.95,web,Organic Search
user_559,02-08-2024,23.32,web,Facebook Ads
user_559,15-09-2024,7.83,web,Facebook Ads
user_560,25-09-2024,5.46,app,Referral
user_560,24-06-2024,84.99,web,Organic Search
user_560,26-10-2024,90.57,app,Facebook Ads
user_560,10-06-2024,81.64,web,Facebook Ads
user_561,27-09-2024,86.59,web,Organic Search
user_561,17-09-2024,50.89,web,Email Campaign
user_562,10-10-2024,21.41,web,Organic Search
user_562,11-12-2024,63.46,web,Referral
user_562,09-08-2024,9.60,web,Referral
user_562,08-11-2024,8.76,web,Referral
user_563,27-11-2024,86.88,web,Referral
user_563,16-12-2024,10.08,web,Email Campaign
user_563,13-04-2024,77.80,web,Email Campaign
user_563,13-05-2024,61.33,web,Referral
user_563,06-08-2024,58.80,app,Email Campaign
user_563,22-11-2024,97.47,app,Google Ads
user_563,26-10-2024,91.29,web,Email Campaign
user_564,14-12-2024,56.37,web,Organic Search
user_564,04-03-2024,55.48,web,Organic Search
user_564,12-12-2024,66.00,web,Google Ads
user_564,11-11-2024,67.74,web,Referral
user_565,18-11-2024,20.91,web,Referral
user_565,01-12-2024,8.69,web,Referral
user_565,07-10-2024,93.81,app,Facebook Ads
user_566,24-04-2024,49.72,web,Email Campaign
user_566,18-06-2024,81.21,web,Organic Search
user_566,04-06-2024,20.17,app,Google Ads
user_566,30-04-2024,72.05,app,Google Ads
user_567,18-12-2024,70.55,web,Organic Search
user_567,23-12-2024,69.21,web,Google Ads
user_567,18-11-2024,31.57,web,Organic Search
user_567,17-10-2024,90.74,web,Referral
user_568,16-05-2024,82.60,app,Google Ads
user_570,30-12-2024,60.65,web,Referral
user_570,28-05-2024,92.11,app,Email Campaign
user_570,12-03-2024,68.04,app,Google Ads
user_570,20-01-2024,66.37,web,Google Ads
user_570,29-12-2024,74.30,web,Google Ads
user_570,05-08-2024,51.27,app,Email Campaign
user_570,23-04-2024,93.34,web,Facebook Ads
user_570,01-06-2024,81.25,web,Google Ads
user_570,20-12-2024,91.53,app,Facebook Ads
user_571,19-10-2024,37.09,web,Facebook Ads
user_571,02-07-2024,22.38,web,Referral
user_571,12-05-2024,64.20,web,Facebook Ads
user_571,21-07-2024,22.35,web,Google Ads
user_571,31-07-2024,36.88,app,Email Campaign
user_572,26-08-2024,54.79,web,Facebook Ads
user_573,03-05-2024,76.82,web,Referral
user_573,28-07-2024,61.29,app,Facebook Ads
user_573,31-12-2024,31.17,app,Referral
user_573,04-05-2024,99.83,app,Referral
user_573,12-04-2024,51.17,web,Facebook Ads
user_573,20-11-2024,44.51,app,Organic Search
user_573,09-11-2024,70.40,web,Email Campaign
user_573,07-05-2024,34.55,web,Facebook Ads
user_574,02-10-2024,55.73,app,Facebook Ads
user_574,21-11-2024,50.79,web,Google Ads
user_574,13-06-2024,35.83,app,Facebook Ads
user_574,16-07-2024,57.64,web,Facebook Ads
user_574,08-12-2024,87.35,web,Google Ads
user_578,26-09-2024,83.16,web,Referral
user_578,20-09-2024,60.19,app,Facebook Ads
user_579,03-08-2024,71.43,app,Organic Search
user_580,20-09-2024,29.93,web,Email Campaign
user_580,18-09-2024,37.90,app,Facebook Ads
user_580,30-07-2024,96.38,web,Facebook Ads
user_581,20-04-2024,17.80,web,Referral
user_582,14-12-2024,51.21,web,Email Campaign
user_583,25-12-2024,77.78,app,Facebook Ads
user_583,07-09-2024,65.41,app,Google Ads
user_583,29-12-2024,32.87,web,Organic Search
user_584,10-03-2024,11.77,app,Google Ads
user_584,31-10-2024,58.75,app,Referral
user_584,14-12-2024,91.66,app,Email Campaign
user_584,21-04-2024,90.03,app,Google Ads
user_584,12-09-2024,15.45,app,Facebook Ads
user_586,04-08-2024,39.95,web,Facebook Ads
user_586,06-07-2024,82.85,app,Referral
user_586,26-10-2024,71.06,app,Organic Search
user_586,18-12-2024,86.96,web,Referral
user_586,08-12-2024,46.82,app,Organic Search
user_586,16-09-2024,42.52,web,Facebook Ads
user_586,25-07-2024,47.23,web,Google Ads
user_587,09-09-2024,75.76,web,Organic Search
user_587,20-11-2024,38.72,web,Referral
user_588,05-09-2024,88.13,web,Referral
user_588,30-10-2024,99.30,web,Google Ads
user_588,15-04-2024,88.70,web,Google Ads
user_588,23-07-2024,86.38,app,Google Ads
user_588,12-04-2024,85.03,app,Google Ads
user_588,23-11-2024,66.06,web,Organic Search
user_588,05-04-2024,67.05,web,Facebook Ads
user_591,21-06-2024,33.27,app,Facebook Ads
user_591,24-06-2024,46.98,app,Organic Search
user_592,19-12-2024,97.40,web,Facebook Ads
user_592,20-10-2024,35.47,app,Referral
user_592,13-11-2024,43.25,web,Organic Search
user_593,13-05-2024,75.12,web,Google Ads
user_593,05-11-2024,10.34,web,Email Campaign
user_593,01-06-2024,9.73,web,Google Ads
user_593,19-08-2024,18.55,web,Google Ads
user_593,26-10-2024,48.22,web,Organic Search
user_594,14-11-2024,66.35,web,Email Campaign
user_595,21-11-2024,23.73,app,Referral
user_597,28-11-2024,19.64,app,Organic Search
user_598,25-06-2024,14.45,web,Google Ads
user_599,17-12-2024,43.26,web,Google Ads
user_600,05-06-2024,78.90,app,Facebook Ads
user_600,18-08-2024,63.80,web,Organic Search
user_600,02-11-2024,45.26,web,Email Campaign
user_601,16-08-2024,6.75,web,Google Ads
user_601,04-06-2024,64.47,web,Email Campaign
user_601,06-12-2024,25.60,web,Facebook Ads
user_602,26-08-2024,61.73,web,Email Campaign
user_602,21-07-2024,33.96,web,Organic Search
user_602,05-09-2024,22.27,web,Facebook Ads
user_602,06-09-2024,42.09,web,Organic Search
user_603,03-12-2024,14.56,web,Facebook Ads
user_603,08-10-2024,32.19,web,Email Campaign
user_603,13-11-2024,7.19,app,Email Campaign
user_606,16-11-2024,23.54,app,Facebook Ads
user_606,25-08-2024,52.24,web,Referral
user_606,29-07-2024,35.45,app,Google Ads
user_606,18-10-2024,90.64,web,Google Ads
user_608,05-06-2024,71.39,app,Facebook Ads
user_608,31-05-2024,87.80,web,Facebook Ads
user_608,11-06-2024,18.13,web,Email Campaign
user_608,01-12-2024,88.38,app,Organic Search
user_608,20-06-2024,81.71,web,Email Campaign
user_608,26-10-2024,21.17,web,Email Campaign
user_608,26-07-2024,85.78,web,Referral
user_608,30-08-2024,84.12,web,Email Campaign
user_609,08-06-2024,36.06,web,Google Ads
user_609,16-11-2024,84.51,app,Facebook Ads
user_609,26-07-2024,51.39,web,Facebook Ads
user_609,12-05-2024,76.09,app,Referral
user_610,19-12-2024,67.49,app,Facebook Ads
user_612,05-11-2024,13.04,web,Organic Search
user_612,09-10-2024,79.96,web,Facebook Ads
user_613,15-10-2024,23.23,web,Referral
user_613,28-08-2024,20.85,web,Referral
user_613,06-04-2024,29.00,app,Organic Search
user_613,04-04-2024,94.84,web,Referral
user_613,28-09-2024,55.42,web,Google Ads
user_614,24-06-2024,55.22,app,Organic Search
user_615,24-12-2024,32.80,web,Organic Search
user_615,11-04-2024,31.11,app,Facebook Ads
user_615,29-03-2024,95.38,web,Google Ads
user_617,05-06-2024,16.42,web,Google Ads
user_618,27-11-2024,54.58,web,Google Ads
user_618,30-07-2024,73.87,app,Facebook Ads
user_618,08-12-2024,6.12,app,Email Campaign
user_619,06-05-2024,91.87,app,Google Ads
user_619,16-08-2024,62.24,web,Google Ads
user_620,26-06-2024,35.45,app,Organic Search
user_620,28-11-2024,58.76,web,Organic Search
user_621,19-09-2024,40.42,web,Facebook Ads
user_622,07-03-2024,59.80,web,Facebook Ads
user_622,14-03-2024,98.44,web,Facebook Ads
user_623,09-07-2024,47.75,web,Facebook Ads
user_623,23-08-2024,29.96,web,Google Ads
user_623,24-09-2024,16.39,web,Referral
user_623,06-11-2024,79.01,web,Organic Search
user_623,11-08-2024,82.17,app,Google Ads
user_623,16-11-2024,73.05,web,Email Campaign
user_624,16-09-2024,73.99,app,Email Campaign
user_624,29-11-2024,35.08,web,Organic Search
user_625,28-12-2024,93.76,web,Email Campaign
user_625,12-10-2024,30.36,app,Organic Search
user_625,11-08-2024,50.83,web,Facebook Ads
user_627,15-10-2024,17.05,web,Email Campaign
user_627,23-08-2024,90.27,web,Email Campaign
user_627,02-11-2024,14.50,web,Referral
user_627,16-11-2024,5.62,web,Google Ads
user_627,17-07-2024,36.04,web,Facebook Ads
user_628,31-10-2024,71.05,web,Email Campaign
user_628,23-10-2024,21.85,web,Email Campaign
user_629,17-03-2024,14.13,web,Organic Search
user_629,25-05-2024,81.62,web,Organic Search
user_630,18-08-2024,65.22,app,Organic Search
user_630,12-06-2024,60.08,web,Referral
user_630,10-07-2024,74.92,web,Facebook Ads
user_630,20-11-2024,33.75,web,Google Ads
user_630,30-07-2024,70.37,web,Referral
user_631,08-12-2024,29.89,app,Facebook Ads
user_631,11-10-2024,6.38,web,Email Campaign
user_631,14-10-2024,93.94,app,Google Ads
user_631,11-08-2024,84.84,web,Email Campaign
user_632,20-11-2024,36.75,web,Organic Search
user_634,29-07-2024,32.90,web,Email Campaign
user_634,10-07-2024,60.24,web,Referral
user_634,22-07-2024,45.74,web,Referral
user_634,28-08-2024,86.30,web,Google Ads
user_634,10-11-2024,81.06,web,Facebook Ads
user_637,29-03-2024,29.08,app,Email Campaign
user_637,21-09-2024,58.85,web,Google Ads
user_637,12-09-2024,44.13,app,Email Campaign
user_637,15-04-2024,94.69,web,Google Ads
user_637,19-12-2024,14.03,web,Facebook Ads
user_637,09-09-2024,24.59,app,Google Ads
user_638,09-11-2024,70.73,web,Google Ads
user_639,01-06-2024,85.03,web,Facebook Ads
user_639,08-12-2024,6.30,web,Google Ads
user_639,08-11-2024,84.47,web,Email Campaign
user_642,28-09-2024,33.29,web,Organic Search
user_643,01-12-2024,89.75,web,Email Campaign
user_643,13-02-2024,41.92,web,Facebook Ads
user_643,26-02-2024,53.70,web,Email Campaign
user_643,03-09-2024,42.44,web,Google Ads
user_643,13-10-2024,12.14,app,Organic Search
user_643,19-11-2024,90.17,app,Referral
user_643,01-03-2024,89.07,web,Organic Search
user_644,29-06-2024,9.19,app,Google Ads
user_644,25-09-2024,13.32,app,Organic Search
user_645,27-09-2024,69.57,web,Google Ads
user_645,09-02-2024,16.52,web,Referral
user_647,10-05-2024,29.76,app,Organic Search
user_647,21-10-2024,78.39,web,Referral
user_647,03-09-2024,35.79,app,Google Ads
user_647,09-03-2024,53.43,web,Facebook Ads
user_647,19-08-2024,90.62,web,Google Ads
user_647,12-10-2024,97.04,app,Facebook Ads
user_648,15-11-2024,21.28,web,Organic Search
user_648,29-12-2024,68.59,app,Organic Search
user_648,11-12-2024,88.49,web,Referral
user_649,17-12-2024,44.93,app,Organic Search
user_650,05-10-2024,54.04,web,Google Ads
user_651,30-10-2024,34.42,web,Email Campaign
user_652,19-11-2024,84.67,web,Email Campaign
user_652,20-09-2024,62.82,web,Facebook Ads
user_654,22-10-2024,14.10,app,Google Ads
user_654,07-06-2024,70.88,web,Google Ads
user_654,22-08-2024,47.58,web,Organic Search
user_654,11-10-2024,78.36,web,Facebook Ads
user_655,29-12-2024,36.96,web,Google Ads
user_658,11-04-2024,30.56,app,Organic Search
user_658,01-02-2024,10.01,web,Facebook Ads
user_658,13-05-2024,89.35,web,Google Ads
user_658,22-03-2024,81.55,web,Google Ads
user_658,05-04-2024,18.17,web,Google Ads
user_658,17-03-2024,96.23,web,Email Campaign
user_658,21-04-2024,42.78,web,Referral
user_658,01-06-2024,50.66,web,Referral
user_658,18-07-2024,46.18,web,Email Campaign
user_659,18-06-2024,50.71,web,Google Ads
user_659,19-12-2024,27.88,web,Google Ads
user_659,18-06-2024,70.16,app,Facebook Ads
user_661,18-08-2024,78.88,app,Google Ads
user_661,18-09-2024,55.39,web,Facebook Ads
user_661,08-10-2024,27.77,web,Referral
user_662,27-11-2024,23.15,web,Google Ads
user_662,25-11-2024,95.67,app,Facebook Ads
user_664,14-11-2024,16.92,app,Facebook Ads
user_664,19-11-2024,75.33,web,Organic Search
user_665,14-07-2024,16.20,web,Google Ads
user_665,21-08-2024,93.69,app,Organic Search
user_665,10-11-2024,62.81,app,Email Campaign
user_665,17-10-2024,69.74,web,Referral
user_666,29-08-2024,43.39,app,Email Campaign
user_666,21-11-2024,43.26,web,Google Ads
user_666,09-10-2024,34.02,app,Google Ads
user_666,05-10-2024,55.75,app,Organic Search
user_666,19-05-2024,15.03,app,Organic Search
user_666,05-05-2024,41.57,web,Organic Search
user_666,29-09-2024,50.61,web,Google Ads
user_668,23-08-2024,81.54,web,Email Campaign
user_668,30-04-2024,66.83,web,Organic Search
user_668,29-12-2024,67.64,app,Google Ads
user_668,01-03-2024,23.81,web,Google Ads
user_668,15-08-2024,5.64,web,Organic Search
user_668,25-05-2024,99.60,web,Google Ads
user_669,27-03-2024,93.93,web,Facebook Ads
user_669,22-12-2024,87.97,web,Email Campaign
user_669,06-10-2024,24.69,web,Email Campaign
user_669,12-10-2024,58.87,web,Organic Search
user_669,14-04-2024,93.44,web,Facebook Ads
user_669,25-10-2024,78.25,web,Google Ads
user_669,13-10-2024,34.01,web,Referral
user_670,18-11-2024,41.05,web,Organic Search
user_671,22-10-2024,28.67,web,Facebook Ads
user_671,16-09-2024,60.26,app,Organic Search
user_671,31-07-2024,24.28,web,Google Ads
user_671,12-10-2024,61.09,web,Email Campaign
user_671,01-04-2024,91.38,web,Facebook Ads
user_671,16-09-2024,72.47,web,Facebook Ads
user_673,14-10-2024,63.30,app,Organic Search
user_673,29-07-2024,90.64,web,Organic Search
user_675,17-08-2024,89.14,web,Facebook Ads
user_675,26-08-2024,8.20,web,Email Campaign
user_675,19-10-2024,7.39,app,Facebook Ads
user_675,15-06-2024,17.12,app,Facebook Ads
user_675,10-02-2024,90.27,web,Referral
user_675,18-03-2024,79.53,web,Email Campaign
user_676,08-08-2024,7.69,app,Facebook Ads
user_676,30-10-2024,53.80,web,Email Campaign
user_678,20-10-2024,86.72,app,Referral
user_680,16-12-2024,56.64,app,Email Campaign
user_683,22-12-2024,79.58,app,Referral
user_683,07-07-2024,22.08,web,Email Campaign
user_683,16-02-2024,9.28,app,Facebook Ads
user_683,03-05-2024,46.45,app,Referral
user_683,10-12-2024,51.52,app,Organic Search
user_683,07-09-2024,89.75,web,Organic Search
user_683,26-12-2024,99.97,app,Referral
user_683,05-04-2024,48.07,web,Facebook Ads
user_685,31-10-2024,49.54,web,Organic Search
user_685,04-10-2024,37.37,web,Organic Search
user_685,11-12-2024,83.82,web,Referral
user_685,24-10-2024,36.66,web,Organic Search
user_685,06-12-2024,77.84,app,Organic Search
user_687,21-09-2024,85.40,web,Email Campaign
user_687,19-12-2024,5.35,web,Referral
user_687,14-09-2024,54.71,web,Referral
user_688,30-10-2024,9.56,app,Organic Search
user_689,19-12-2024,59.32,web,Facebook Ads
user_689,28-08-2024,44.81,app,Organic Search
user_689,14-05-2024,5.15,app,Email Campaign
user_689,20-05-2024,9.39,web,Referral
user_689,01-12-2024,23.22,web,Organic Search
user_689,07-12-2024,44.32,web,Email Campaign
user_689,23-06-2024,67.13,web,Email Campaign
user_689,22-06-2024,70.47,web,Google Ads
user_690,06-12-2024,15.93,web,Email Campaign
user_690,08-07-2024,75.20,web,Google Ads
user_691,10-09-2024,30.69,app,Organic Search
user_692,23-11-2024,10.30,web,Organic Search
user_693,26-12-2024,44.85,web,Organic Search
user_697,31-10-2024,92.01,web,Email Campaign
user_698,11-11-2024,72.70,web,Email Campaign
user_698,12-08-2024,44.33,web,Organic Search
user_699,04-12-2024,20.46,web,Email Campaign
user_699,20-02-2024,45.51,web,Google Ads
user_699,18-01-2024,42.21,web,Google Ads
user_699,05-06-2024,6.71,web,Google Ads
user_700,13-08-2024,35.77,web,Referral
user_700,24-08-2024,49.72,app,Referral
user_700,28-09-2024,67.62,web,Referral
user_701,28-12-2024,96.16,web,Google Ads
user_701,21-08-2024,99.32,web,Facebook Ads
user_701,09-10-2024,32.38,web,Google Ads
user_703,26-10-2024,41.84,web,Facebook Ads
user_704,11-12-2024,69.37,web,Email Campaign
user_704,25-12-2024,25.50,web,Organic Search
user_705,20-12-2024,6.77,app,Facebook Ads
